,Text,Word Number,Line Start,Line End,Normalized,Language,Number,POS Tagger Word,Part of Speech,Part of Speech (Secondary Info),POS Tagger Lemma
0,masa0449.xml,1,1,1,הרה,he,0,,,,
1,masa0449.xml,2,1,1,השורה,he,0,,,,
2,masa0449.xml,3,1,1,הזות,he,0,,,,
3,masa0449.xml,4,1,1,בה,he,0,,,,
4,masa0449.xml,5,1,1,כרוטין,he,0,,,,
5,masa0449.xml,6,2,2,ואינן,he,0,,,,
6,masa0449.xml,7,2,2,כשירין,he,0,,,,
7,masa0449.xml,8,2,2,ת,he,0,,,,
8,masa0449.xml,9,2,2,מין,he,0,,,,
9,masa0449.xml,10,2,2,ו,he,0,,,,
10,masa0449.xml,11,2,2,לטהרת,he,0,,,,
11,masa0449.xml,12,3,3,הקדש,he,0,,,,
12,masa0449.xml,13,3,3,טהר,he,0,,,,
